"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U74120UP2013PTC059711","23-09-2013","AZVIC TECHNOLOGIES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","300,000.00","120,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","SHOP NO. 53 MALVIYA MARKET, G T ROAD ALIGARH Uttar Pradesh INDIA 202001","Indian Non-Government Company"
"U74120UP2013PTC059712","23-09-2013","A.K.M TRADEZONE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","7 , ANAND DHAM FARIDI NAGAR,PICNIC SPOT ROAD LUCKNOW Uttar Pradesh INDIA 226016","Indian Non-Government Company"
"U74120UP2013PTC059713","23-09-2013","3D FIRE & SAFETY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","H.NO.-242 SECTOR 13 VASUNDHARA Uttar Pradesh INDIA 201012","Indian Non-Government Company"
"U74120UP2013PTC059716","23-09-2013","SPEEDKART RETAIL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","F-29/A- 1/1018 SS SECTOR 50 NOIDA Uttar Pradesh INDIA 201301","Indian Non-Government Company"
"U74120UP2013PTC059722","24-09-2013","BANVARILAL STAR EVENTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","SC 173, SUNRISE PLAZA, JAIPURIYA, MAUL INDIRAPURAM GHAZIABAD Uttar Pradesh INDIA 201010","Indian Non-Government Company"
"U74120UP2013PTC059723","24-09-2013","VOLKER SECURITY SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","2nd Floor, Devpuri Complex, Neelgiri Chauraha Faizabad Road, Indira Nagar Lucknow Uttar Pradesh INDIA 226016","Indian Non-Government Company"
"U74120UP2013PTC059724","24-09-2013","ADITYA EDUTECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","250,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","17/724 INDIRA NAGAR LUCKNOW Uttar Pradesh INDIA 226016","Indian Non-Government Company"
"U74120UP2013PTC059729","24-09-2013","AANAXAGORASR SOFTWARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","245B, SHAKTIKHAND INDIRAPURAM GHAZIABAD Uttar Pradesh INDIA 201001","Indian Non-Government Company"
"U74120UP2013PTC059730","24-09-2013","D & D ARYA AND SONS BUSINESS SOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","306/4, 129 BABUPURWA NEW COLONY KANPUR Uttar Pradesh INDIA 208011","Indian Non-Government Company"
"U74120UP2013PTC059734","24-09-2013","DAIZY HOSPITAL AND HEALTH CARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","500,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","537/CH/A12, SHERWANI NAGAR SITAPUR ROAD, FAIZULLAGANJ LUCKNOW Uttar Pradesh INDIA 226021","Indian Non-Government Company"
"U74120UP2013PTC059737","24-09-2013","FRIENDSDREAMS MARKETING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","66,700.00","Uttar Pradesh","RoC-Kanpur","Business Services","Shop No. B- 8, V.S Tower, Sector 3, Awas Vikas Colony AGRA Uttar Pradesh INDIA 282007","Indian Non-Government Company"
"U74120UP2013PTC059739","24-09-2013","SMARTTOUCH MARKETING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","VILLAGE SANWATKHEDI SAHARANPUR Uttar Pradesh INDIA 247001","Indian Non-Government Company"
"U74120UP2013PTC059740","24-09-2013","KSK TRADING INDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","SECTOR-11 H.NO:-650, INDRANAGAR NEAR- GAYATRI MARKET LUCKNOW Uttar Pradesh INDIA 226016","Indian Non-Government Company"
"U74120UP2013PTC059752","25-09-2013","RAYAAN COMMUNICATIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","B 146 Sector 41 Noida Uttar Pradesh INDIA 201301","Indian Non-Government Company"
"U74120UP2013PTC059758","26-09-2013","GMAS TECHNOLOGIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","112,500.00","Uttar Pradesh","RoC-Kanpur","Business Services","C-28, Sector E, Aliganj, Lucknow Uttar Pradesh INDIA 226024","Indian Non-Government Company"
"U74120UP2013PTC059767","26-09-2013","CITIZEN LOCKS (INDIA) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","1,000,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","17/67-B SASNI GATE,BYE PASS ROAD ALIGARH Uttar Pradesh INDIA 202001","Indian Non-Government Company"
"U74120UP2013PTC059773","26-09-2013","KIRSHIDHAN AGRO FOODS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","Bharat Vihar, Tamurpurbijnor Avas Vikas, Bijnor Uttar Pradesh INDIA 246701","Indian Non-Government Company"
"U74120UP2013PTC059775","26-09-2013","SABOORI ENTERPRISES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","A-300/D-1 , DAYAL RESIDENCY FAIZABAD ROAD LUCKNOW Uttar Pradesh INDIA 226016","Indian Non-Government Company"
"U74120UP2013PTC059777","27-09-2013","RIDDHI SIDDHI INTERNATIONAL EVENTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","5-A Shiv Vihar Afridi Nagar Lucknow Uttar Pradesh INDIA 226015","Indian Non-Government Company"
"U74120UP2013PTC059778","27-09-2013","GROWTH WELL INFOTECH & SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","15 Devika, Shop No.-46/58, 1st Floor RDC Raj Nagar Uttar Pradesh INDIA 201002","Indian Non-Government Company"
"U74120UP2013PTC059780","27-09-2013","SHARMA DOOR & WINDOW TECHNOCRATS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","UG-24, Upper Ground Floor Plot No. 12/C-2, Sector -12, Vasundhara Ghaziabad Uttar Pradesh INDIA 201012","Indian Non-Government Company"
"U74120UP2013PTC059784","27-09-2013","INVESTORS LOOK CONSULTING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","D-226, SECTOR-10 NOIDA NOIDA Uttar Pradesh INDIA 201301","Indian Non-Government Company"
"U74120UP2013PTC059791","27-09-2013","MAA NARHEGI ENTERPRISES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","208, VILLAGE INAMEEPUR, POST NARHI (NAGRA) TEHSIL-RASRA BALLIA Uttar Pradesh INDIA 221711","Indian Non-Government Company"
"U74120UP2013PTC059806","27-09-2013","AGRASEN MULTITRADE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","25/26 INDIRA NAGAR LUCKNOW Uttar Pradesh INDIA 226016","Indian Non-Government Company"
"U74120UP2013PTC059814","27-09-2013","FEBRIS LIFESCIENCES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","C/O Smt. SHARDA TYAGI , L/C - 24 , LAXMI NAGAR (PREM NAGAR) LINE PAR, MATA MANDIR WALI GALI MORADABAD Uttar Pradesh INDIA 244001","Indian Non-Government Company"
"U74120UP2013PTC059815","27-09-2013","SHINECITY FOODS & MEDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","IV Floor, C.P-1/5, R Square Complex Vipul Khand, Gomti Nagar Scheme Lucknow Uttar Pradesh INDIA 226010","Indian Non-Government Company"
"U74120UP2013PTC059819","30-09-2013","ZARA FOODS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","3/83 VIKAS KHAND, GOMTI NAGAR LUCKNOW Uttar Pradesh INDIA 226010","Indian Non-Government Company"
"U74120UP2013PTC059822","30-09-2013","SUNRAJ ENTERPRISES INDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","SAHATWAR BALLIA BALLIA Uttar Pradesh INDIA 277201","Indian Non-Government Company"
"U74120UP2013PTC059823","30-09-2013","KHUSHI MEDILIFE CENTRE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","Building No.F-12, Bishan Pura Noida Uttar Pradesh INDIA 201301","Indian Non-Government Company"
"U74120UP2013PTC059836","30-09-2013","HEARTCORE PICTURES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","500,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","B-300 SECTOR-20 NOIDA Uttar Pradesh INDIA 201301","Indian Non-Government Company"
"U74120UP2013PTC059843","30-09-2013","SOLENER POWER CORPORATION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","C-49, FIRST FLOOR SECTOR-10, NOIDA NOIDA Uttar Pradesh INDIA 201301","Indian Non-Government Company"
"U74120UP2013PTC059857","3-10-2013","MICROCOSMIC MANAGEMENT CONSULTING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","FLAT NO. 8/2, KADAMBA ROAD SHIPRA SUNCITY, INDIRAPURAM GHAZIABAD Uttar Pradesh INDIA 201014","Indian Non-Government Company"
"U74120UP2013PTC059866","4-10-2013","QILO COMMUNICATIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","B-31, BASEMENT SECTOR-6 NOIDA Uttar Pradesh INDIA 201301","Indian Non-Government Company"
"U74120UP2013PTC059867","4-10-2013","URMILA INFRACITY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","C-301 SAHARA PLAZA PATRKARPUR GOMTI NAGAR LUCKNOW Uttar Pradesh INDIA 226001","Indian Non-Government Company"
"U74120UP2013PTC059872","4-10-2013","PILANIA LABOUR CONTRACTOR AND FABRICATION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","59, RDC RAJNAGAR GHAZIABAD Uttar Pradesh INDIA 201001","Indian Non-Government Company"
"U74120UP2013PTC059878","4-10-2013","SKT ONLINESERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","MOHD. HUSAIN, KHAJURIYA TETARI BAZAR KHAJURIYA Uttar Pradesh INDIA 273303","Indian Non-Government Company"
"U74120UP2013PTC059879","4-10-2013","REKNOWN MANAGEMENT SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","8/201 FF RAJENDER NAGAR, SECTOR-3 SAHIBABAD GHAZIABAD Uttar Pradesh INDIA 201005","Indian Non-Government Company"
"U74120UP2013PTC059916","7-10-2013","J.S.G. SECURITY SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","63/239B,KUSH KUNJ NAGAR CHAWALI NEAR C.O.D GATE AGRA Uttar Pradesh INDIA 282001","Indian Non-Government Company"
"U74120UP2013PTC059921","7-10-2013","UTKARSH TECHNICAL ASSISTANCE SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","1421/32, Y BLOCK, KIDWAI NAGAR, KANPUR Uttar Pradesh INDIA 208011","Indian Non-Government Company"
"U74120UP2013PTC059939","8-10-2013","KRIPA MOVIES & ENTERTAINMENT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","493, UDYOG KENDRA EXTN-II GREATER NOIDA GREATER NOIDA Uttar Pradesh INDIA 201306","Indian Non-Government Company"
"U74120UP2013PTC059945","8-10-2013","BRONIKA FOODS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","500,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","TYAGI MARKET, BARAUT ROAD, BUDHANA MUZAFFARNAGAR Uttar Pradesh INDIA 251309","Indian Non-Government Company"
"U74120UP2013PTC059949","8-10-2013","JASP SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","200,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","HD-80,SECTOR-I, JANKIPURAM, LUCKNOW Uttar Pradesh INDIA 226021","Indian Non-Government Company"
"U74120UP2013PTC059975","9-10-2013","SRIYM INTERNATIONAL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","23/380-81, WAJIRPURA, HARIPARWAT AGRA Uttar Pradesh INDIA 282002","Indian Non-Government Company"
"U74120UP2013PTC059985","9-10-2013","DREAM ROZGAR BUSINESS SOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","HOUSE NO 94 VILLAGE MAMURA NOIDA Uttar Pradesh INDIA 201307","Indian Non-Government Company"
"U74120UP2013PTC059999","9-10-2013","ITES RESOURCES AND TECHSOL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","F-2, 618A, SECTOR 1, VAISHALI Ghaziabad Uttar Pradesh INDIA 201010","Indian Non-Government Company"
"U74120UP2013PTC060099","14-10-2013","INEZ FIRE SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","SHOP NO. LGF-7,12 STAR PLAZA, IIM ROAD LUCKNOW Uttar Pradesh INDIA 226021","Indian Non-Government Company"
"U74120UP2013PTC060376","31-10-2013","VERTIZO EXIM PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","200,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","B-322, Sector B, Mahanagar Lucknow Uttar Pradesh INDIA 226006","Indian Non-Government Company"
"U74120UP2013PTC060460","7-11-2013","AKA FINANCIAL CONSULTANTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","Room No. 6, First Floor, Ganesh Arcade, Near New Shah Market, Nehru Nagar Agra Uttar Pradesh INDIA 282002","Indian Non-Government Company"
"U74120UP2013PTC060968","3-12-2013","SUNROSE CONSULTANCY SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","17/378, Galla Mandi Arra Bingavan Naubasta Kanpur Uttar Pradesh INDIA 208021","Indian Non-Government Company"
"U74120UP2013PTC061284","16-12-2013","KRISHANANUJ INFRATECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","400,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","HOUSE NO- H7B SARVODAY NAGAR LUCKNOW Uttar Pradesh INDIA 226016","Indian Non-Government Company"
"U74120UP2013PTC061555","27-12-2013","TRUCEPT FIN ADVISIOR PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","VILL CHODHA, SECTOR-22 NEXT TO ORIENTAL BANK OF COMMERCE NOIDA Uttar Pradesh INDIA 201301","Indian Non-Government Company"
"U74120UP2013ULT058124","2-07-2013","CARE INTERIO PRIVATE LIMITED","ACTIVE","Private","Unlimited Company","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","4/63 VIRAJ KHAND GOMTI NAGAR LUCKNOW Uttar Pradesh INDIA 226010","Indian Non-Government Company"
"U74120UP2014NPL065156","30-07-2014","SATNAM FOUNDATION","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","B-116, SECTOR-30 NOIDA GAUTAM BUDHHA NAGAR Uttar Pradesh INDIA 201303","Indian Non-Government Company"
"U74120UP2014NPL065717","28-08-2014","KNOWLEDGE AND OPPORTUNITY FOR DEVELOPMENT AND EMPOWERMENT FOUNDATION","ACTIVE","Private","Company Limited by Guarantee",NA,NA,"Uttar Pradesh","RoC-Kanpur","Business Services","R-218, Sector-21, Jalavayu Vihar, Tehsil-dadri, Noida Uttar Pradesh INDIA 201301","Indian Non-Government Company"
"U74120UP2014NPL065894","5-09-2014","ZEAL WOMENS PRIDE WELFARE ASSOCIATION","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","HN 122/11 LIG 2 KALYANPUR KANPUR Uttar Pradesh INDIA 208017","Indian Non-Government Company"
"U74120UP2014NPL065908","5-09-2014","TAPOVAN FOUNDATION","ACTIVE","Public","Company Limited by Shares","2,500,000.00","700,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","B-27/75D, Ravindrapuri Colony Varanasi Uttar Pradesh INDIA 221005","Indian Non-Government Company"
"U74120UP2014NPL066113","16-09-2014","FATEHPUR DISTRICT CRICKET ASSOCIATION","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","74 KHELDAR G.T.ROAD FATEHPUR Uttar Pradesh INDIA 212601","Indian Non-Government Company"
"U74120UP2014NPL066227","23-09-2014","MORADABAD CRICKET ASSOCIATION","ACTIVE","Private","Company Limited by Shares","100,000.00","20,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","GANDHI NAGAR MORADABAD MORADABAD Uttar Pradesh INDIA 244001","Indian Non-Government Company"
"U74120UP2014NPL066457","8-10-2014","TRIUNE HUMANE FOUNDATION","ACTIVE","Private","Company Limited by Guarantee",NA,NA,"Uttar Pradesh","RoC-Kanpur","Business Services","FLAT - TM - 2, PLOT - 22 SHALIMAR GARDEN EXT. 1 SAHIBABAD Uttar Pradesh INDIA 201005","Indian Non-Government Company"
"U74120UP2014NPL066620","20-10-2014","APNAREAL MICRO CREDIT FOUNDATION","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","130 KA JANGAL KHIRAKIYA KUSHINAGAR UTTAR PRADESH Uttar Pradesh INDIA 274304","Indian Non-Government Company"
"U74120UP2014NPL066644","20-10-2014","PROGRESSIVE DEVELOPMENT INITIATIVES","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","C-24/A/6 MAHANAGAR LUCKNOW Uttar Pradesh INDIA 226006","Indian Non-Government Company"
"U74120UP2014NPL066767","29-10-2014","ARS SKILLS DEVELOPMENT FOUNDATION","ACTIVE","Private","Company Limited by Shares","4,000,000.00","150,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","SHOP NO. C-2, VIKAS MARKET, THIRD FLOOR, KAMLA NAGAR, AGRA Uttar Pradesh INDIA 282005","Indian Non-Government Company"
"U74120UP2014NPL066820","3-11-2014","SBC MICRO FINANCE","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","Sri Balaji Investment Solution Pansari Tola Mirzapur Uttar Pradesh INDIA 231001","Indian Non-Government Company"
"U74120UP2014NPL067045","14-11-2014","AKHANDJYOTI MICRO FINANCE","ACTIVE","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","Ground Floor, Near Durga Mata Temple Jaycees Chauraha Jaunpur Uttar Pradesh INDIA 222002","Indian Non-Government Company"
"U74120UP2014NPL067133","19-11-2014","KUNWARS EDUCATIONAL FOUNDATION","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","27/6 K 3 WAY ROAD RAM MOHAN RAI MARG LUCKNOW Uttar Pradesh INDIA 226001","Indian Non-Government Company"
"U74120UP2014NPL067282","26-11-2014","IAR CHARITABLES FOUNDATION","ACTIVE","Private","Company Limited by Shares","1,000,000.00","500,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","352/116-G, TALKATORA RAOD RAJAJI PURAM LUCKNOW Uttar Pradesh INDIA 226017","Indian Non-Government Company"
"U74120UP2014NPL067559","11-12-2014","PSV MICROFINANCE FOUNDATION","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","112/3, AMBEDKAR NAGAR, PACHPERWA, GORAKHNATH GORAKHPUR Uttar Pradesh INDIA 273015","Indian Non-Government Company"
"U74120UP2014NPL067572","12-12-2014","GARDENIA EDUCATION FOUNDATION","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","PLOT NO. 84, RADHAPURAM, GOBA GARDEN KALYANPUR KANPUR Uttar Pradesh INDIA 208017","Indian Non-Government Company"
"U74120UP2014NPL067727","19-12-2014","GRAMIN SAMAJ SEVA ASSOCIATION","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","VILL.TILAKBHATTI POST. GRAHAMALPUR BALLIA Uttar Pradesh INDIA 221709","Indian Non-Government Company"
"U74120UP2014NPL067763","22-12-2014","VATSALYA INSTITUTE OF MEDICAL SCIENCES","ACTIVE","Private","Company Limited by Shares","5,000,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","6/8, Elgin Road, Vatsalya Hospital Civil Lines Allahabad Uttar Pradesh INDIA 211001","Indian Non-Government Company"
"U74120UP2014NPL067855","26-12-2014","HUMAN ENERGY RESEARCH CENTER","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Business Services","G-1, Akash Ganga, 15/96, Civil Lines, Kanpur Uttar Pradesh INDIA 208001","Indian Non-Government Company"
"U74120UP2014OPC064614","2-07-2014","SARACA HEALTH PRIVATE LIMITED (OPC)","ACTIVE","One Person Company","Company Limited by Shares","100,000.00",NA,"Uttar Pradesh","RoC-Kanpur","Business Services","FLAT NO 4S ARIHANT HARMONY AHINSA KHAND-2 INDIRAPURAM GHAZIABAD Uttar Pradesh INDIA 201010","Indian Non-Government Company"
"U74120UP2014OPC064615","2-07-2014","YOY CAPITAL INFRA PRIVATE LIMITED (OPC)","ACTIVE","One Person Company","Company Limited by Shares","100,000.00",NA,"Uttar Pradesh","RoC-Kanpur","Business Services","A-1, NEHRU VIHAR KALYAN PUR LUCKNOW Uttar Pradesh INDIA 226022","Indian Non-Government Company"
"U74120UP2014OPC064636","3-07-2014","SBL EDUCATION PRIVATE LIMITED (OPC)","ACTIVE","One Person Company","Company Limited by Shares","100,000.00",NA,"Uttar Pradesh","RoC-Kanpur","Business Services","H. NO 12, BASANT ENCLAVE, PHASE- II MARUTI EXT. BODAL AGRA Uttar Pradesh INDIA 282010","Indian Non-Government Company"
"U74120UP2014OPC064694","4-07-2014","MANTRA EXPRESS SPIRITUAL SERVICES PRIVATE LIMITED (OPC)","ACTIVE","One Person Company","Company Limited by Shares","100,000.00",NA,"Uttar Pradesh","RoC-Kanpur","Business Services","AH-201,AMRAPALI VILLAGE NYAY KHAND-II,INDIRAPURAM GHAZIABAD Uttar Pradesh INDIA 201014","Indian Non-Government Company"
"U74120UP2014OPC064947","17-07-2014","SAFEHAND PACKERS & MOVERS PRIVATE LIMITED (OPC)","ACTIVE","One Person Company","Company Limited by Shares","200,000.00",NA,"Uttar Pradesh","RoC-Kanpur","Business Services","C 326, Sector 19 Noida Uttar Pradesh INDIA 201301","Indian Non-Government Company"
"U74120UP2014OPC065002","21-07-2014","GARV INTERNATIONAL PRIVATE LIMITED (OPC)","ACTIVE","One Person Company","Company Limited by Shares","5,000,000.00",NA,"Uttar Pradesh","RoC-Kanpur","Business Services","F-22 73/31 NEW BHANDARI BUILDING COPPERGANJ KANPUR Uttar Pradesh INDIA 208001","Indian Non-Government Company"
"U74120UP2014OPC065098","24-07-2014","S.G. LIFE AID RETAIL PRIVATE LIMITED (OPC)","ACTIVE","One Person Company","Company Limited by Shares","100,000.00",NA,"Uttar Pradesh","RoC-Kanpur","Business Services","1785 GAURIPURA ,DELHI GATE NEAR DR. DESRAJ MEERUT Uttar Pradesh INDIA 250002","Indian Non-Government Company"
"U74120UP2014OPC065265","4-08-2014","GONDA IT ACADEMY PRIVATE LIMITED (OPC)","ACTIVE","One Person Company","Company Limited by Shares","100,000.00",NA,"Uttar Pradesh","RoC-Kanpur","Business Services","IMA HALL CIRCULAR ROAD GONDA Uttar Pradesh INDIA 271001","Indian Non-Government Company"
