"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U21098UR2010PTC033344","14-12-2010","TEERTH PUSHPDANT PAPER CONVERTOR PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","2,450,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","MOHALLA SINGHAN ADARSH SALES CORPORATION KASHIPUR Uttarakhand INDIA 244713","Indian Non-Government Company"
"U21098UR2011PTC033710","9-11-2011","SATYAM SHIVAM PACKAGING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,100,000.00","1,100,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","Bhoorani Adlakha Compound Rudrapur Uttarakhand INDIA 263153","Indian Non-Government Company"
"U21098UR2014PTC001080","13-03-2014","DEVBHOOMI PULP & PAPER INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","20,000,000.00","19,000,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","Khata No. 404, Khasra No., 742, Jwalapur N. H. 58, Behind Reliance Petrol Pump JWALAPUR Uttarakhand INDIA 249403","Indian Non-Government Company"
"U21099UR1986PTC008107","14-08-1986","JAI CARBON PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","10,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","17-BRAJPURA ROAD DEHRADUN DEHRADUN Uttarakhand INDIA","Indian Non-Government Company"
"U22100UR2008PTC032608","28-04-2008","MONAL PUBLISHING HOUSE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","633/634,INDIRA NAGAR COLONY, DEHRADUN Uttarakhand INDIA 248006","Others"
"U22100UR2011PTC000006","22-11-2011","EMAHO CREATION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","122 RITHA MANDI DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U22100UR2011PTC000008","22-11-2011","XPRESSIONS PRINT & GRAPHICS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","PRABHAT KUNJ,174 SUBHASH NAGAR, CLEMENT TOWN DEHRADUN Uttarakhand INDIA 248002","Indian Non-Government Company"
"U22100UR2011PTC000025","1-12-2011","METRO YELLOW PAGES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","RUCHIPURA, MAZRA BRAHMANWALA ROAD, DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U22110UR1994PTC017260","8-12-1994","RAJDEEP SECURITY PLACEMENT AND SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","C-102 SECTOR-IIIDEFENCE COLONY DEHRADUN UTTARANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U22110UR1998PTC024068","15-12-1998","SANATAN PRODUCTS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","20,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","367GOVINDPURI HARIDWAR UTTARANCHAL Uttarakhand INDIA 249401","Indian Non-Government Company"
"U22110UR2003PTC027253","14-02-2003","SHABDH SANSKRITI PRAKASHAN PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","438,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","74 -A CANNAUGHT P LAEE DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U22120UR2007PTC032475","24-09-2007","BUDHANA MULTI MEDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00",NA,"Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","5,TEG BAHADUR ROAD LANE - 4 DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U22120UR2007PTC032520","3-12-2007","NEWS NETWORK OF INDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","500,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","C-121,RACE COURSE DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U22121UR1950PTC002304","9-12-1950","HERALD PRESS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","400,000.00","12,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","THE MALLMASOORI DEHRADUN UTTARANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U22121UR1952PTC002460","18-09-1952","UTTAR BHARAT PUBLISHING COMPANY PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","20,000.00","4,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","DHINGRA LODGE ARYA NAGARJAWALAPUR HARDWAR. UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U22121UR1984PTC006851","24-11-1984","PRACHI PRAKASHAN PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","2,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","11,KEWAL VIHAR,SHAHASDHARAROAD DEHRADUN DEHRADUN UTTARANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U22121UR1994PTC016618","1-07-1994","DOON YELLOW PAGESÇ( PRINT) PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","60,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","3 EC ROAD,DEHRADUN DEHRADUN UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U22121UR1994PTC016689","19-07-1994","AMRIT ADVERTISING AND MARKETING PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","2,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","DEGREE COLLEGE MOUR,GOVINDPURIMAIN ROAD HARIDWAR Uttaranchal Uttarakhand INDIA","Indian Non-Government Company"
"U22121UR2004PTC028964","18-08-2004","A.P.PRINT N PACK PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","2,485,760.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","PLOT NO. 19, SECTOR - 2, INTEGRATED INDUSTRIAL ESTATE, SIDCUL, RANIPUR HARIDWAR Uttarakhand INDIA 249401","Indian Non-Government Company"
"U22122UR1998PTC024044","7-12-1998","SAHYOG PUBLISHERS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00",NA,"Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","PRATIBIMB,108-SANJAY COLONYRAMNAGAR CHOWK ROORKEE UTTAR PRADESH Uttarakhand INDIA","Indian Non-Government Company"
"U22122UR2001PTC026121","3-07-2001","BUSINESS EYE PUBLICTIONS AND INFORMATION TECHNOLOGY PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","100","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","IST FLOOR WINDLASSSHOPPING COMPLEX DEHRADUN UTTARANCHAL Uttarakhand INDIA 248001","Indian Non-Government Company"
"U22122UR2003PTC027783","12-08-2003","TANDOORI MAGAZINE PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","157 VASANT VIHAR DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U22122UR2006PTC031867","23-05-2006","LIQUID PUBLISHING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","157, VASANT VIHAR PHASE-1,DEHRADUN-248006 DEHRADUN Uttarakhand INDIA","Indian Non-Government Company"
"U22190UR2004PTC028674","27-05-2004","EUROMAX COMMUNICATION AND ADVERTISING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","195,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","26/2, EYADYPTUS ROADRAJPUR RAOD DEHRADUN Uttarakhand INDIA","Indian Non-Government Company"
"U22190UR2007PTC032369","13-03-2007","GADOLI MEDIA VENTURES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","1,000,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","SHIVAM MARKET DARSHAN LAL CHOWK DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U22190UR2008PTC032556","23-01-2008","PARVAT JAN MEDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","383 INDIRA NAGAR DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U22190UR2010PTC033072","17-02-2010","XTREME PRINT IDEAS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","26 A RAJPUR ROAD DEHRA DUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U22190UR2012PTC000194","21-03-2012","AXENIC PRINT & GRAPHICS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","174, SUBHASH NAGAR CLEMENT TOWN DEHRADUN Uttarakhand INDIA 248002","Indian Non-Government Company"
"U22200UR2007PTC032503","24-10-2007","OM SHREE PRINT N PACK PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00",NA,"Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","14 Court Road Dehradun Uttarakhand INDIA 248001","Indian Non-Government Company"
"U22200UR2012PTC000366","14-08-2012","ACUITY INDIA MOTION PICTURES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","300,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","1ST FLOOR RAJ PLAZA COMPLEX 75 RAJPUR ROAD DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U22200UR2013PTC000833","8-08-2013","KANDARI PUBLISHING HOUSE (INDIA) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","23 OM VIHAR MATA MANDIR ROAD DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U22210UR2007PTC032532","20-12-2007","BRILL PRESS ( INDIA ) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00",NA,"Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","23 OM VIHAR AJABPUR KALAN DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U22211UR1994PTC016815","17-08-1994","S.S. TECHNOPRINT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","3,000,000.00","2,900,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","37-AOLD CONNAUGHT PLACE DEHRADUN UTTARANCHAL Uttarakhand INDIA 248001","Indian Non-Government Company"
"U22211UR1998PTC023507","27-05-1998","RAGHAV PRINT PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","3,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","MANSAROVER LANE NO.-6,KALI MA-NDIR ENCLAVE G.H.S ROAD DEHRADOON UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U22211UR1999PTC024670","12-08-1999","CURRENT PRINTOGRAPHICS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","500,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","1 DISPENSARY ROADDEHRADUN DEHRADUN UTTARANCHAL Uttarakhand INDIA 248001","Indian Non-Government Company"
"U22211UR2014PTC001314","14-11-2014","MASTERSTROKE MEDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","326, RAJESHWAR NAGAR, PHASE-5, BEHIND, PNB, SAHASTADHARA ROAD DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U22212UR2011PTC033496","5-05-2011","SEEMANT VARTA PRAKASHAN PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","UPASANA COMPLEX G S M ROAD DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U22212UR2014PTC001020","31-01-2014","GURUNANAK MEDIA COMMUNICATION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","20,000,000.00","200,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","133 SAHARANPUR ROAD DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U22219UR1984PTC006394","12-01-1984","DOON PACKING AND PRINTING PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","500,000.00","500,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","VILLAGE SUDDONWALA BLOCK SAHASPUR DEHRADUN UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U22219UR1988PTC009495","30-03-1988","O.P.PRINTEX PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","20,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","MANGAL PARAO,HALDWANI NAINITAL UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U22219UR1990PTC011652","16-02-1990","MAHALAXMI PRINTERS AND PACKAGERS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,500,000.00",NA,"Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","RISHIKESHDEHRADUN DEHRADUN UTTARANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U22219UR2008PTC032684","15-09-2008","DEVBHOOMI PRINTERS & PACKERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","836,900.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","444/37, CIVIL LINES ROORKEE Uttarakhand INDIA 247667","Indian Non-Government Company"
"U22219UR2013PTC000642","25-04-2013","UNIMAX NEWSPRINTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","MOH. DURGA MANDIR NO.4 GRAM SABHA DINESHPUR TEHSIL GADARPUR V.K. GADARPUR DINESHPUR GADARPUR Uttarakhand INDIA 263152","Indian Non-Government Company"
"U22219UR2014PTC001161","26-06-2014","WORLDVISION PUBLICATIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","H.NO.1, RAMDI CHHOTI HALDWANI NAINITAL Uttarakhand INDIA 263139","Indian Non-Government Company"
"U22222UR2009PTC032954","22-09-2009","SETWELL MEDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","500,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","LANE-3, ASHOK VIHAR, AJABPUR KALAN DHARAMPUR DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U22222UR2010PTC033091","10-03-2010","ML INFO MEDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","Street No: 12, Near Mohan Motors, Gumaniwala, Rishikesh Uttarakhand INDIA 249201","Indian Non-Government Company"
"U22222UR2010PTC033232","12-07-2010","BHARAT INFOTAINMENT NETWORK - 10 PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","10,000,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","9 PPCL Colony, Opposite Radha Swami Satsang Bhawan Udai Vihar, Hardwar By Pass Road Dehradun Uttarakhand INDIA 248001","Indian Non-Government Company"
"U22222UR2010PTC033310","22-10-2010","BREVETE MEDIA INFOTAINMANT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","144/10, NASHVILLA ROAD ANSHIK WARD NO. 13 DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U22222UR2011PTC033517","26-05-2011","SATYAMITRA MEDIA COMMUNICATION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","33/33,MANSINGHWALA,SEWAK ASHRAM ROAD, OPP.D.A.V.INTERMEDIATE COLLEGE,NEAR CHAWLA CHOWK DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U22222UR2011PTC033533","6-06-2011","KEDAR PRINTERS AND PACKERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","33/4/1 SAHARANPUR ROAD, PATEL NAGAR DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U22222UR2012PTC000307","26-06-2012","ALLIED LABELS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","5,000,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","6119, BLOCK-3, VARDHMAN TOWER, JURS COUNTRY, JWALAPUR, JWALAPUR Uttarakhand INDIA 249407","Indian Non-Government Company"
"U22300UR2008PTC032682","12-09-2008","SHRI SIDDHI DATRI NEWS AND ENTERTAINMENT MEDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00",NA,"Uttarakhand","RoC-Uttarakhand","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","162 PREM NAGAR BAZAR DOIWALA DEHRADUN Uttarakhand INDIA 248140","Indian Non-Government Company"
"U23101UR2008PTC032588","19-03-2008","MONAL PACKAGING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00",NA,"Uttarakhand","RoC-Uttarakhand","Manufacturing (Metals & Chemicals, and products thereof)","69, ENGINEERS ENCLAVE G.M.S ROAD DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U23201UR1993PTC015797","7-10-1993","BABYLON PETROLEUM PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","20,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Metals & Chemicals, and products thereof)","KASHMIRA HOUSECLEMENT TOWN DEHRADUN UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U23203UR2004PLC028928","9-08-2004","DAKSH ENTERPRISES LIMITED","ACTIVE","Public","Company Limited by Shares","500,000.00","500,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Metals & Chemicals, and products thereof)","124 Govind Puri Haridwar Uttarakhand INDIA 249401","Indian Non-Government Company"
"U23209UR1983PTC005976","24-02-1983","PETROLEUM AND ENERGY PUBLICATIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","400,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Metals & Chemicals, and products thereof)","57-BRAJPUR ROAD DEHRADUN UTTARANCHAL Uttarakhand INDIA 248001","Indian Non-Government Company"
"U23209UR1994PLC016829","19-08-1994","AMIT PETROLEUM PRODUCTS LIMTED","UNDER PROCESS OF STRIKING OFF","Public","Company Limited by Shares","2,000,000.00","7,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Metals & Chemicals, and products thereof)","1-DARSHANI GATEDEHRADUN DEHRADUN UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U23209UR1997PTC022272","9-07-1997","MAHALAXMI LUBRICANTS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","223,310.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Metals & Chemicals, and products thereof)","14-B ALANKAR PALACEJWALAPUR HARDWAR UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U23209UR2003PTC028153","17-12-2003","SUNIL GOYAL SALES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Metals & Chemicals, and products thereof)","19-PDTANDON MARG DEHRADUN UTTARANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U23209UR2004PLC032537","20-05-2004","UTTARANCHAL BIO FUELS LIMITED","ACTIVE","Public","Company Limited by Shares","50,000,000.00","2,500,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Metals & Chemicals, and products thereof)","C-12, SECTOR 1 DEFENCE COLONY, DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U23234UR2004PTC029204","29-10-2004","RENAISSANCE DRUG COMPANY PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","300,000.00","Uttarakhand","RoC-Uttarakhand",NA,"2 ROHINI ENCLAVE CHANDRABANIMARG SHIMLA ROAD DEHRADUN Uttarakhand INDIA","Indian Non-Government Company"
"U23300UR1994PTC016968","26-09-1994","OCEAN BOTTLING PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00","30,000.00","Uttarakhand","RoC-Uttarakhand","Manufacturing (Metals & Chemicals, and products thereof)","3-AMODEL TOWN GHAZIABAD UTTAR PRADESH Uttarakhand INDIA","Indian Non-Government Company"
